Id,Label,timeset,pageranks
conversion.n.04,,,0.000006
proselytism.n.02,,,0.000005
church.n.01,,,0.001774
novel.n.01,,,0.000427
expiation.n.02,,,0.000004
grief.n.01,,,0.000049
reparation.n.04,,,0.000003
liberation.n.01,,,0.000008
irritation.n.01,,,0.00007
jail_delivery.n.01,,,0.000004
reclamation.n.02,,,0.000006
chump.n.01,,,0.000032
salvage.n.03,,,0.000004
poster.n.01,,,0.000158
salvage.n.02,,,0.000004
salvation.n.04,,,0.000004
search_and_rescue_mission.n.01,,,0.000005
ransom.n.03,,,0.000004
bill_poster.n.01,,,0.000039
recapture.n.02,,,0.000008
machine.n.01,,,0.000369
recapture.n.01,,,0.000003
invocation.n.04,,,0.000003
instrumentation.n.02,,,0.000003
instrument.n.01,,,0.000631
performance.n.03,,,0.000012
jail.n.01,,,0.000048
undertaking.n.01,,,0.000085
specific_performance.n.01,,,0.000004
linguistic_performance.n.01,,,0.000004
production.n.01,,,0.000007
mechanism.n.02,,,0.000007
electron.n.01,,,0.000171
science.n.01,,,0.00184
service.n.15,,,0.000005
curb_service.n.01,,,0.000005
self-service.n.01,,,0.000003
valet_parking.n.01,,,0.000007
dramatic_production.n.01,,,0.000005
dramaturgy.n.01,,,0.000109
merchandise.n.01,,,0.000037
encore.n.01,,,0.000004
extemporization.n.01,,,0.00001
tank.n.01,,,0.00027
cash.n.01,,,0.000016
gas.n.01,,,0.000292
juggle.n.02,,,0.000006
balance.n.01,,,0.000082
magic_trick.n.01,,,0.00012
singer.n.01,,,0.000014
irradiation.n.01,,,0.000007
radiation.n.01,,,0.000018
maid.n.01,,,0.000119
opera.n.01,,,0.000146
musical_performance.n.01,,,0.000004
one-night_stand.n.02,,,0.000005
rendition.n.04,,,0.000007
reinterpretation.n.02,,,0.000005
phantasmagoria.n.01,,,0.000006
pyramid.n.01,,,0.000537
pharaoh.n.01,,,0.000266
spin.n.05,,,0.00001
playing.n.01,,,0.000003
bowing.n.02,,,0.000004
spiccato.n.01,,,0.000005
ballet.n.01,,,0.000202
piping.n.03,,,0.000003
pipe.n.01,,,0.000144
stopping.n.02,,,0.000004
double_stopping.n.01,,,0.000003
transposition.n.07,,,0.000003
jam_session.n.01,,,0.000004
automation.n.01,,,0.000004
computerization.n.01,,,0.000006
motorization.n.01,,,0.000005
launching.n.03,,,0.000013
launching.n.01,,,0.00001
rocket_firing.n.01,,,0.000012
rocket.n.01,,,0.000056
launch.n.01,,,0.000017
blastoff.n.01,,,0.00001
gun.n.01,,,0.00014
fastball.n.01,,,0.000038
timekeeper.n.01,,,0.000036
influenza.n.01,,,0.000027
warhead.n.01,,,0.000044
moon_shot.n.01,,,0.000003
moon.n.01,,,0.000234
drive.n.01,,,0.000464
drive.n.08,,,0.000016
highway.n.01,,,0.000024
arm.n.01,,,0.000256
bicycle.n.01,,,0.000094
firewall.n.01,,,0.000004
impulse.n.05,,,0.000004
roll.n.15,,,0.000018
spoon.n.01,,,0.000105
grain.n.01,,,0.00032
ceramic.n.01,,,0.000033
mix.n.01,,,0.000309
eating.n.01,,,0.000029
liquid.n.01,,,0.000043
throw.n.01,,,0.000006
mark.n.01,,,0.000075
zone.n.01,,,0.000025
bowling.n.02,,,0.000006
fling.n.03,,,0.000004
fluff.n.01,,,0.000203
romanticism.n.01,,,0.000221
heave.n.06,,,0.000004
hurl.n.01,,,0.000005
leaner.n.01,,,0.000005
president.n.01,,,0.000258
pass.n.15,,,0.000015
coin.n.01,,,0.000148
pitch.n.10,,,0.000003
pitch.n.02,,,0.000006
kernel.n.01,,,0.000289
ringer.n.04,,,0.000007
handle.n.01,,,0.000674
doorbell.n.01,,,0.000077
shy.n.01,,,0.000004
slinging.n.01,,,0.000003
throw-in.n.01,,,0.000004
balk.n.04,,,0.000003
ball.n.12,,,0.000005
beanball.n.01,,,0.000005
bean.n.01,,,0.000021
coloring_material.n.01,,,0.000211
change-up.n.01,,,0.000008
curve.n.03,,,0.000011
characteristic_curve.n.01,,,0.00001
team.n.01,,,0.000287
baseball.n.01,,,0.00021
loan.n.01,,,0.000047
duster.n.04,,,0.000007
shoe.n.01,,,0.000475
potentiometer.n.01,,,0.000036
tobacco.n.01,,,0.000042
oil.n.01,,,0.000145
cigar.n.01,,,0.000042
pitch.n.01,,,0.000009
chemical_element.n.01,,,0.000528
heating.n.01,,,0.000033
knuckleball.n.01,,,0.000007
tree.n.01,,,0.001388
proverb.n.01,,,0.000082
linen.n.01,,,0.000013
overhand_pitch.n.01,,,0.000005
passed_ball.n.01,,,0.000007
tennis.n.01,,,0.000048
athlete.n.01,,,0.000035
screwball.n.02,,,0.000008
breeze.n.01,,,0.000055
bend.n.01,,,0.000142
sinker.n.03,,,0.000003
line.n.01,,,0.000181
slider.n.04,,,0.000004
slant.n.01,,,0.000023
spitball.n.02,,,0.000008
spit.n.01,,,0.000015
strike.n.05,,,0.000004
submarine_ball.n.01,,,0.000009
gill.n.01,,,0.001335
submarine.n.01,,,0.000148
vertical_stabilizer.n.01,,,0.001371
hunt.n.01,,,0.000916
wild_pitch.n.01,,,0.000006
basketball_shot.n.01,,,0.000003
bank_shot.n.01,,,0.000004
document.n.01,,,0.000155
dunk.n.01,,,0.000006
slam_dunk.n.02,,,0.000005
finger-roll.n.01,,,0.000007
consistency.n.01,,,0.000136
foul_shot.n.01,,,0.000015
smudge.n.02,,,0.000174
one-and-one.n.01,,,0.000005
pound.n.01,,,0.000232
hook_shot.n.01,,,0.000006
jumper.n.08,,,0.00001
lay-up.n.01,,,0.000005
pivot_shot.n.01,,,0.000003
set_shot.n.01,,,0.000003
scoop_shot.n.01,,,0.000004
cereal.n.01,,,0.000141
tip_in.n.01,,,0.000004
toolbox.n.01,,,0.000113
push.n.01,,,0.00001
imperativeness.n.01,,,0.000094
depression.n.10,,,0.000004
stress.n.01,,,0.000065
click.n.04,,,0.000007
cursor.n.01,,,0.000007
nudge.n.01,,,0.000008
pace.n.01,,,0.00004
walk.n.01,,,0.00004
press.n.09,,,0.000015
strain.n.01,,,0.000063
demand.n.01,,,0.000043
spokesperson.n.01,,,0.000428
impression.n.09,,,0.000003
shove.n.01,,,0.000008
agency.n.01,,,0.001335
bundling.n.03,,,0.000005
jostle.n.01,,,0.000006
swing.n.01,,,0.000107
elbowing.n.01,,,0.000003
elk.n.01,,,0.000018
drag.n.06,,,0.000008
smell.n.01,,,0.000382
draw.n.09,,,0.000008
sketch.n.01,,,0.000071
tow.n.01,,,0.000006
drawing_card.n.01,,,0.000015
truck.n.01,,,0.000221
tug.n.01,,,0.000013
draft.n.11,,,0.000007
artwork.n.01,,,0.000072
book.n.01,,,0.000649
pen.n.01,,,0.000155
extirpation.n.02,,,0.000009
centennial.n.01,,,0.00002
abraham.n.01,,,0.000018
lincoln.n.01,,,0.000028
scabies.n.01,,,0.00004
extrovert.n.01,,,0.000028
pluck.n.02,,,0.00001
traction.n.02,,,0.000004
ease.n.01,,,0.000279
lift.n.12,,,0.000017
steel.n.01,,,0.000123
expulsion.n.03,,,0.000007
cartridge_holder.n.01,,,0.000087
apparent_motion.n.01,,,0.000148
defenestration.n.01,,,0.000006
sink.n.01,,,0.000021
bathroom.n.01,,,0.000239
accommodation_reflex.n.01,,,0.000005
babinski.n.01,,,0.000008
signboard.n.01,,,0.000039
molding.n.01,,,0.000207
belch.n.01,,,0.000024
stomach.n.01,,,0.000123
digest.n.01,,,0.000167
bubble.n.01,,,0.000115
hint.n.01,,,0.000199
function.n.01,,,0.000088
throat.n.01,,,0.000113
belching.n.01,,,0.000008
blink.n.01,,,0.000028
corner.n.01,,,0.000037
laugh.n.01,,,0.000027
eyelid.n.01,,,0.000127
freshness.n.01,,,0.000057
twinkle.n.01,,,0.000054
blink_of_an_eye.n.01,,,0.000162
blush.n.02,,,0.000007
stall.n.01,,,0.000017
coughing_up.n.01,,,0.000003
spit.n.04,,,0.000007
soap.n.01,,,0.000207
vomit.n.03,,,0.00001
oxygen.n.01,,,0.000233
enemy.n.01,,,0.000033
rumination.n.03,,,0.000005
hematemesis.n.01,,,0.000007
acerate_leaf.n.01,,,0.000349
disease.n.01,,,0.001206
hyperemesis.n.01,,,0.000004
web.n.01,,,0.000582
hyperemesis_gravidarum.n.01,,,0.000006
jump.n.06,,,0.000016
acrobat.n.01,,,0.000111
balance_beam.n.01,,,0.000012
header.n.07,,,0.000005
article.n.01,,,0.000182
hop.n.01,,,0.000218
table.n.01,,,0.000304
cook.n.01,,,0.000735
clipping.n.01,,,0.000065
leap.n.02,,,0.000015
vault.n.04,,,0.000007
ascent.n.01,,,0.000038
jumping_up_and_down.n.01,,,0.000003
lob.n.02,,,0.000005
lobster.n.01,,,0.000065
centering.n.02,,,0.000009
stitch.n.01,,,0.000022
sending.n.01,,,0.000004
mail.n.01,,,0.000125
transmission.n.01,,,0.000006
forwarding.n.01,,,0.000004
referral.n.03,,,0.000003
remission.n.03,,,0.000006
mailing.n.02,,,0.000007
letter.n.01,,,0.000164
wheeling.n.02,,,0.000006
rug.n.01,,,0.000061
pedal_point.n.01,,,0.000069
floor.n.01,,,0.000181
shoot.n.02,,,0.000003
countershot.n.01,,,0.000005
oven.n.01,,,0.000092
counter.n.01,,,0.000067
sauce.n.01,,,0.000106
discharge.n.09,,,0.000011
gun.n.07,,,0.000017
wound.n.01,,,0.000046
protection.n.01,,,0.000055
rifle.n.01,,,0.000054
menace.n.01,,,0.00002
fire_control.n.01,,,0.000003
gunfire.n.01,,,0.000005
enfilade.n.01,,,0.000004
snipe.n.02,,,0.000004
headshot.n.03,,,0.000003
skeet.n.01,,,0.00001
trap.n.01,,,0.000037
shellfire.n.01,,,0.000006
gunfight.n.01,,,0.000008
potshot.n.01,,,0.000003
pistol.n.01,,,0.000019
contact.n.02,,,0.000008
rub.n.02,,,0.000006
wash.n.01,,,0.000127
scuff.n.02,,,0.000003
dust.n.01,,,0.000162
allergy.n.01,,,0.000109
tap.n.08,,,0.000011
hit.n.02,,,0.000009
contusion.n.02,,,0.000006
crash.n.04,,,0.000018
nerve.n.01,,,0.000031
impact.n.01,,,0.000008
scream.n.01,,,0.000028
reverse.n.01,,,0.000069
impingement.n.02,,,0.000006
rope.n.01,,,0.000093
response.n.01,,,0.000093
batting.n.01,,,0.000004
fielding.n.01,,,0.000004
catching.n.01,,,0.00001
golfing.n.01,,,0.000006
pair.n.01,,,0.000155
pitching.n.01,,,0.000005
hammer.n.01,,,0.000045
best.n.01,,,0.000004
worst.n.03,,,0.000003
fair_ball.n.01,,,0.000004
foul_ball.n.01,,,0.000004
snick.n.02,,,0.000005
snail.n.01,,,0.000211
bunt.n.01,,,0.000005
burlap.n.01,,,0.000033
fly.n.04,,,0.00001
blast.n.01,,,0.000005
bomb.n.01,,,0.00006
pop_fly.n.01,,,0.000005
insect.n.01,,,0.001224
grounder.n.01,,,0.00001
farm.n.01,,,0.000224
square_foot.n.01,,,0.000006
chop.n.05,,,0.000009
roller.n.01,,,0.000005
path.n.04,,,0.000026
inside.n.01,,,0.000149
force_out.n.01,,,0.000015
staff.n.01,,,0.000021
putout.n.01,,,0.000003
strikeout.n.01,,,0.000007
whiff.n.03,,,0.000003
fielder's_choice.n.01,,,0.000004
sacrifice.n.05,,,0.000003
sacrifice_fly.n.01,,,0.000003
base_hit.n.01,,,0.000006
daisy_cutter.n.02,,,0.000004
header.n.06,,,0.000005
liner.n.01,,,0.000042
scorcher.n.02,,,0.000008
line-drive_single.n.01,,,0.000006
chart.n.01,,,0.000226
line-drive_double.n.01,,,0.000009
geometry.n.01,,,0.000048
line-drive_triple.n.01,,,0.00001
brake.n.01,,,0.000029
plunk.n.02,,,0.000009
ocean.n.01,,,0.000601
shell.n.01,,,0.000653
seafood.n.01,,,0.00005
homer.n.01,,,0.000011
home.n.01,,,0.0006
streak.n.01,,,0.000053
solo_homer.n.01,,,0.000009
single.n.01,,,0.000011
harmony.n.01,,,0.000006
attack.n.01,,,0.000074
triple.n.01,,,0.000004
quart.n.01,,,0.000024
backhander.n.01,,,0.000008
seven.n.01,,,0.000037
clip.n.06,,,0.000006
knock.n.05,,,0.000019
silverware.n.01,,,0.000053
slide_fastener.n.01,,,0.000082
waist.n.01,,,0.000087
decoration.n.01,,,0.000108
alloy.n.01,,,0.000024
thwack.n.01,,,0.000005
smack.n.06,,,0.000007
bully.n.01,,,0.00004
smacker.n.02,,,0.000004
knockdown.n.01,,,0.000002
knockout.n.02,,,0.00001
punch.n.01,,,0.000054
stream.n.01,,,0.000349
technical_knockout.n.01,,,0.000007
swat.n.01,,,0.000024
spank.n.01,,,0.000011
whip.n.05,,,0.000008
sludge.n.01,,,0.000328
blow.n.01,,,0.000112
flex.n.01,,,0.000058
box.n.10,,,0.000017
cardboard.n.01,,,0.000045
bottom.n.01,,,0.000227
side.n.01,,,0.000537
container.n.01,,,0.000105
dig.n.05,,,0.000007
counterpunch.n.01,,,0.000013
top.n.01,,,0.000338
haymaker.n.02,,,0.000013
tooth.n.01,,,0.000313
hay.n.01,,,0.00005
lunch.n.01,,,0.000106
hook.n.07,,,0.000005
jab.n.02,,,0.000005
rabbit_punch.n.01,,,0.000008
wilderness.n.01,,,0.000342
sucker_punch.n.01,,,0.000006
roundhouse.n.02,,,0.000005
beer.n.01,,,0.000184
kick.n.01,,,0.000031
covering.n.01,,,0.000053
leather.n.01,,,0.000104
dry.n.01,,,0.000022
pang.n.01,,,0.00004
goal-kick.n.02,,,0.000003
recoil.n.01,,,0.000027
goal-kick.n.01,,,0.000003
punt.n.03,,,0.000006
place_kick.n.01,,,0.000005
donkey.n.01,,,0.000089
free_kick.n.01,,,0.000004
corner_kick.n.01,,,0.000003
dropkick.n.01,,,0.000003
kiss.n.04,,,0.000005
sass.n.01,,,0.000047
beloved.n.01,,,0.000151
laying_on.n.01,,,0.000004
quilt.n.01,,,0.000119
smack.n.05,,,0.000005
olfactory_property.n.01,,,0.00024
smacker.n.01,,,0.000004
soul_kiss.n.01,,,0.000006
catch.n.09,,,0.000019
fair_catch.n.01,,,0.000005
catch.n.01,,,0.000023
interception.n.02,,,0.000007
defense_mechanism.n.01,,,0.000055
reception.n.05,,,0.000004
rebound.n.03,,,0.000003
shoestring_catch.n.01,,,0.000005
mesh.n.05,,,0.000011
skirt.n.01,,,0.000119
diagram.n.01,,,0.000108
handling.n.02,,,0.000005
fingering.n.02,,,0.000004
grope.n.01,,,0.000004
slave.n.01,,,0.000101
audit.n.02,,,0.000003
autopsy.n.01,,,0.000013
scene.n.01,,,0.00005
question.n.01,,,0.000096
lab.n.01,,,0.000107
examination.n.01,,,0.000168
check-in.n.01,,,0.000004
airport.n.01,,,0.000023
check.n.06,,,0.000008
plastic.n.01,,,0.000098
spot_check.n.01,,,0.000003
checkup.n.01,,,0.000011
institute.n.01,,,0.000155
health.n.01,,,0.000268
doctor.n.01,,,0.000632
assay.n.01,,,0.000024
comparison.n.01,,,0.000007
mantelet.n.01,,,0.000006
mantel.n.01,,,0.000021
fine-tooth_comb.n.02,,,0.000011
hoof.n.01,,,0.000292
dentist.n.01,,,0.000072
honeycomb.n.01,,,0.000006
antler.n.01,,,0.000294
follow-up.n.03,,,0.000007
doubt.n.01,,,0.000016
going-over.n.01,,,0.000003
once-over.n.01,,,0.000005
ophthalmoscopy.n.01,,,0.000004
palpation.n.01,,,0.000007
ballottement.n.01,,,0.000005
tickle.n.02,,,0.000012
stroke.n.05,,,0.000007
caress.n.01,,,0.000005
tag.n.05,,,0.000003
mutual_opposition.n.01,,,0.000143
joining.n.01,,,0.000007
hit.n.07,,,0.000003
interconnection.n.02,,,0.000004
network.n.01,,,0.000044
intersection.n.06,,,0.000004
juncture.n.01,,,0.000152
approximation.n.04,,,0.000005
puzzle.n.01,,,0.000035
concatenation.n.04,,,0.000004
convergence.n.04,,,0.000007
merging.n.01,,,0.000009
concourse.n.03,,,0.000007
encounter.n.03,,,0.000004
articulation.n.05,,,0.000003
junction.n.05,,,0.000006
cross.n.01,,,0.000083
clause.n.01,,,0.000035
fastening.n.02,,,0.00001
fastener.n.01,,,0.000008
belt.n.01,,,0.000116
loosening.n.02,,,0.000004
tightening.n.01,,,0.000023
ligation.n.01,,,0.000002
tubal_ligation.n.01,,,0.000004
bonding.n.03,,,0.000006
chemical_bond.n.01,,,0.000075
doweling.n.01,,,0.000003
grounding.n.02,,,0.000005
earring.n.01,,,0.000046
linkage.n.04,,,0.000004
chain.n.01,,,0.000107
link.n.01,,,0.000028
tying.n.01,,,0.000051
untying.n.01,,,0.000009
patty.n.01,,,0.000128
welding.n.01,,,0.000004
butt_welding.n.01,,,0.000004
spot_welding.n.01,,,0.000005
flare.n.11,,,0.000006
candle.n.01,,,0.000237
texas_leaguer.n.01,,,0.000004
flash_welding.n.01,,,0.000006
coat.n.01,,,0.000171
lick.n.02,,,0.000007
sofa.n.01,,,0.000073
grazing.n.02,,,0.000019
cattle.n.01,,,0.000072
knight.n.01,,,0.000086
eatage.n.01,,,0.000019
razor.n.01,,,0.000023
tracing.n.03,,,0.000004
detection.n.02,,,0.000011
star.n.01,,,0.00035
lookout.n.01,,,0.000041
desert.n.01,,,0.000897
self-discovery.n.01,,,0.000003
breakthrough.n.02,,,0.000003
promotion.n.01,,,0.00003
determination.n.01,,,0.000005
rediscovery.n.01,,,0.000004
treasure.n.01,,,0.000012
designation.n.03,,,0.000007
license.n.01,,,0.000086
idaho.n.01,,,0.000031
bertillon_system.n.01,,,0.000006
tower.n.01,,,0.000266
operator.n.01,,,0.000043
building.n.01,,,0.000146
fingerprinting.n.01,,,0.000005
genetic_profiling.n.01,,,0.000006
diagnosis.n.01,,,0.000006
blood_typing.n.01,,,0.000003
medical_diagnosis.n.01,,,0.000005
prenatal_diagnosis.n.01,,,0.000005
differential_diagnosis.n.01,,,0.000004
prognosis.n.02,,,0.000007
future.n.01,,,0.000057
resolution.n.04,,,0.000005
new_jersey.n.01,,,0.000064
guideline.n.01,,,0.000095
validation.n.01,,,0.000008
evidence.n.01,,,0.000019
court.n.01,,,0.000296
authentication.n.02,,,0.000013
assurance.n.01,,,0.000029
message.n.01,,,0.00007
birthday.n.01,,,0.000019
pique.n.01,,,0.00002
documentation.n.03,,,0.000004
monetization.n.01,,,0.000004
probate.n.02,,,0.000005
demonetization.n.01,,,0.000007
currency.n.01,,,0.00014
falsification.n.04,,,0.000011
distortion.n.01,,,0.000009
proof.n.01,,,0.000084
localization.n.01,,,0.000008
english.n.01,,,0.000106
subcutaneous_injection.n.01,,,0.000008
echolocation.n.01,,,0.000006
radio_receiver.n.01,,,0.000268
predetermination.n.03,,,0.000005
rectification.n.04,,,0.000004
fix.n.01,,,0.000088
redetermination.n.01,,,0.000004
trigger.n.03,,,0.000007
footfall.n.01,,,0.000071
fomentation.n.03,,,0.000004
fad.n.01,,,0.000085
compulsion.n.03,,,0.000004
influence.n.02,,,0.000005
cross-pollination.n.02,,,0.000003
exposure.n.02,,,0.000003
overexposure.n.02,,,0.000003
underexposure.n.02,,,0.000003
radiation_pattern.n.01,,,0.000108
impingement.n.01,,,0.000005
manipulation.n.01,,,0.000008
secondary_school.n.01,,,0.000097
mind_game.n.02,,,0.000003
autosuggestion.n.01,,,0.000004
hypnotism.n.01,,,0.000009
advice.n.01,,,0.000032
inducement.n.02,,,0.000005
corruption.n.06,,,0.000003
dirt.n.02,,,0.000044
enticement.n.03,,,0.000004
blandishment.n.02,,,0.000004
ingratiation.n.01,,,0.000004
leading_astray.n.01,,,0.000004
seduction.n.01,,,0.000004
seduction.n.02,,,0.000006
sexual_conquest.n.01,,,0.000005
cuckoldry.n.01,,,0.000005
ghost.n.01,,,0.000071
solicitation.n.03,,,0.000006
choice.n.02,,,0.000011
five.n.01,,,0.000111
obverse.n.01,,,0.000008
narrative.n.01,,,0.000412
casting.n.04,,,0.000004
watchband.n.01,,,0.000024
coloration.n.03,,,0.000005
sampling.n.01,,,0.000003
random_sampling.n.01,,,0.000003
lucky_dip.n.02,,,0.000004
stratified_sampling.n.01,,,0.000009
raw_material.n.01,,,0.000017
sample.n.01,,,0.000004
decision.n.01,,,0.000007
volition.n.02,,,0.000006
intention.n.03,,,0.000004
about-face.n.02,,,0.000008
policy.n.01,,,0.000027
adulteration.n.02,,,0.000005
appointment.n.01,,,0.00001
charge.n.01,,,0.000228
nomination.n.01,,,0.000004
assignment.n.03,,,0.000005
allocation.n.03,,,0.000004
call.n.12,,,0.000008
co-option.n.02,,,0.000006
delegacy.n.03,,,0.000004
ordination.n.03,,,0.000004
recognition.n.08,,,0.000004
recognition.n.01,,,0.000034
laying_on_of_hands.n.02,,,0.000006
move.n.01,,,0.000003
move.n.05,,,0.000003
chess_move.n.01,,,0.000004
castle.n.04,,,0.000007
king.n.01,,,0.000785
home_plate.n.01,,,0.000125
web_site.n.01,,,0.000102
capture.n.05,,,0.000003
en_passant.n.01,,,0.000006
window.n.01,,,0.000191
exchange.n.11,,,0.000004
exchange.n.10,,,0.000004
check.n.13,,,0.000003
discovered_check.n.01,,,0.000004
checkmate.n.02,,,0.000005
board.n.01,,,0.000374
traffic_pattern.n.01,,,0.000054
gambit.n.03,,,0.000004
demarche.n.01,,,0.000005
maneuver.n.04,,,0.000019
maneuver.n.01,,,0.000019
parking.n.02,,,0.000005
move.n.02,,,0.000005
flit.n.02,,,0.000003
downshift.n.02,,,0.000004
gear.n.01,,,0.000051
downshift.n.01,,,0.000004
bank.n.10,,,0.000009
cash_machine.n.01,,,0.000032
deposit.n.01,,,0.000038
vertical_bank.n.01,,,0.000004
bank_identification_number.n.01,,,0.000058
structure.n.01,,,0.000243
chandelle.n.01,,,0.000005
liqueur.n.01,,,0.000208
licorice.n.01,,,0.000156
loop.n.10,,,0.000005
inside_loop.n.01,,,0.000007
outside_loop.n.01,,,0.000005
roll.n.14,,,0.00001
libra.n.01,,,0.000307
barrel_roll.n.01,,,0.000007
barrel.n.01,,,0.000028
snap_roll.n.01,,,0.000004
slip.n.14,,,0.000006
flight_maneuver.n.01,,,0.000005
straight-arm.n.01,,,0.000004
device.n.03,,,0.000019
turn.n.02,,,0.000055
silver.n.01,,,0.000457
bathymetry.n.01,,,0.000027
relaxation.n.01,,,0.000006
elf.n.01,,,0.000049
doctorspeak.n.01,,,0.000008
mnemonic.n.01,,,0.000004
phrase.n.01,,,0.000039
twenty-five.n.01,,,0.000073
shtik.n.04,,,0.000016
jewelry.n.01,,,0.000061
tickle.n.01,,,0.000019
necklace.n.01,,,0.000063
comedy.n.01,,,0.000118
prostitute.n.01,,,0.000107
feint.n.01,,,0.000007
juke.n.02,,,0.000008
bow.n.01,,,0.000086
woodwind.n.01,,,0.000384
drawstring.n.01,,,0.00037
footwork.n.02,,,0.000003
ploy.n.02,,,0.000005
ruse.n.01,,,0.000005
desk.n.01,,,0.00005
way.n.05,,,0.000063
mirror.n.01,,,0.000035
bedroom.n.01,,,0.000051
description.n.01,,,0.00002
chest_of_drawers.n.01,,,0.000035
furniture.n.01,,,0.000367
dint.n.01,,,0.000004
escape.n.05,,,0.000005
fast_track.n.01,,,0.000003
instrument.n.02,,,0.00001
musical_instrument.n.01,,,0.000223
road.n.02,,,0.000003
royal_road.n.01,,,0.000005
traffic.n.01,,,0.000049
driveway.n.01,,,0.000034
stepping_stone.n.02,,,0.000003
bear_hug.n.02,,,0.000007
bear.n.01,,,0.000014
proxy_fight.n.01,,,0.000004
battle.n.01,,,0.000066
leveraged_buyout.n.01,,,0.000003
bust-up_takeover.n.01,,,0.000003
shark_repellent.n.01,,,0.000012
scale.n.01,,,0.0009
golden_parachute.n.01,,,0.000008
greenmail.n.01,,,0.000003
pac-man_strategy.n.01,,,0.000004
challenge.n.01,,,0.000035
poison_pill.n.01,,,0.000004
pill.n.01,,,0.000068
poison.n.01,,,0.000098
suicide_pill.n.01,,,0.000004
safe_harbor.n.01,,,0.000005
scorched-earth_policy.n.01,,,0.000004
diagnostic_procedure.n.01,,,0.000006
academic_degree.n.01,,,0.000112
expedient.n.01,,,0.000003
backstop.n.03,,,0.000002
emergency_procedure.n.01,,,0.000004
experimental_procedure.n.01,,,0.000003
double-blind_procedure.n.01,,,0.000006
experiment.n.01,,,0.000216
survey.n.01,,,0.000186
makeshift.n.01,,,0.00001
crutch.n.02,,,0.000006
prop.n.01,,,0.000017
support.n.01,,,0.000197
